transaction_id,order_date,customer_id,customer_name,country,product_id,product_category,quantity,price,payment_method,order_status
T1770,2025-10-31,C166,Kayla Greer,IN,P83,Sports,4,487.51,UPI,Cancelled
T1771,2025-05-27,C266,Kelly Lee,AU,P20,Books,3,51.52,UPI,Completed
T1772,2026-02-20,C284,Richard Brewer,AU,P71,Clothing,5,36.64,Debit Card,Returned
T1773,2025-11-13,C230,Brittany Wallace,CA,P155,Books,5,425.57,PayPal,Cancelled
T1774,2025-08-25,C102,Christopher Jackson,AU,P189,Clothing,4,136.12,Credit Card,Completed
T1775,2025-12-13,C9,Brenda Simmons,FR,P182,Sports,4,425.33,PayPal,Cancelled
T1776,2026-02-26,C294,Anthony Pham MD,UK,P164,Home,1,326.22,PayPal,Completed
T1777,2025-06-18,C222,William Maldonado,AU,P81,Books,3,326.24,Debit Card,Completed
T1778,2026-01-06,C278,Kimberly Hawkins,XYZ,P136,Home,4,472.02,PayPal,Cancelled
T1779,2025-07-05,C131,Joshua Estes,CA,P165,Clothing,5,308.04,UPI,Returned
T1780,2025-04-24,C197,Gordon Marshall,DE,P102,Electronics,4,479.41,UPI,Completed
T1781,2026-01-11,C255,Jeffrey Mckinney,FR,P61,Home,1,390.92,PayPal,Completed
T1782,2025-11-04,C275,James Herrera,AU,P105,Books,5,-48.336969368987745,Debit Card,Cancelled
T1783,2025-08-14,C224,Chad Chen,CA,P108,Clothing,5,354.01,PayPal,Completed
T1784,2026-02-11,C31,Samuel Ramos MD,US,P87,Books,3,420.69,Debit Card,Cancelled
T1785,2025-03-25,C6,Steven Harris,DE,P90,Electronics,2,456.65,Debit Card,Returned
T1786,2025-07-17,C97,Diane Taylor,DE,P141,Sports,3,416.09,PayPal,Returned
T1787,2025-11-20,C59,Jessica Rangel,AU,P59,Books,1,484.86,Credit Card,Completed
T1788,2025-04-01,C45,James George,IN,P199,Books,2,113.92,UPI,Completed
T1789,2025-04-15,C25,Carolyn Boyd,IN,P49,Electronics,2,-30.92852772035588,PayPal,Cancelled
T1790,2025-05-19,C224,Dennis Mcclure,AU,P117,Electronics,5,491.62,Credit Card,Cancelled
T1791,2026-02-03,C32,Lauren Le,FR,P89,Home,2,191.47,Debit Card,Completed
T1792,2025-04-20,C140,Michael Little,UK,P1,Clothing,4,495.58,Debit Card,Cancelled
T1793,2025-07-03,C182,Rebecca Smith,AU,P74,Books,5,173.04,PayPal,Cancelled
T1794,2025-12-28,C145,Tracy Taylor,US,P119,Books,1,317.56,Debit Card,Completed
T1795,2025-11-29,C244,Mark Richmond,UK,P10,Home,4,302.2,PayPal,Returned
T1796,2026-02-28,C228,Brenda Mitchell,DE,P166,Sports,3,234.53,Credit Card,Completed
T1797,2025-06-27,,Amber Young,DE,P8,Books,4,242.08,Debit Card,Completed
T1798,2025-12-18,C135,Jerry Smith,DE,P115,Clothing,2,320.63,Credit Card,Cancelled
T1799,2025-06-07,C150,Michael Haynes,CA,P128,Sports,4,201.69,Credit Card,Returned
T1,2025-04-01,C285,Brittany Rich,US,P132,Books,4,331.92,Credit Card,Cancelled
T1801,2025-06-25,C207,Lisa Pace,AU,P146,Clothing,4,109.03,Credit Card,Returned
T1802,2026-03-11,C27,Sara Cruz,US,P130,Clothing,3,92.51,Credit Card,Returned
T1803,2025-06-09,,Jasmine Smith,FR,P2,Books,3,154.38,Credit Card,Returned
T1804,2025-10-02,C82,John Griffith,IN,P81,Electronics,1,60.95,Credit Card,Returned
T1805,2025-09-13,C234,Brittany Smith,DE,P78,Sports,5,467.04,UPI,Completed
T1806,2026-02-15,C17,Tracy Smith,AU,P26,Electronics,3,338.97,UPI,Completed
T1807,2026-02-01,C42,Erin Burch,FR,P121,Sports,2,124.37,PayPal,Cancelled
T1808,2025-09-12,C257,Rita Lozano,FR,P94,Books,4,293.74,Credit Card,Completed
T1809,2026-03-02,C203,John Murphy,XYZ,P133,Home,4,134.05,UPI,Returned
T1810,2026-01-20,C49,Jennifer Jackson DDS,FR,P74,Books,3,302.0,PayPal,Cancelled
T1811,2025-06-30,C67,Douglas Stone,DE,P109,Home,1,152.53,Debit Card,Completed
T1812,2025-09-24,C278,Raymond Love,DE,P137,Sports,5,24.75,PayPal,Cancelled
T1813,2025-05-18,C122,Emily Perkins,UK,P141,Sports,3,167.57,Debit Card,Cancelled
T1814,2026-03-06,C57,Charles Smith,UK,P16,Clothing,1,40.05,PayPal,Cancelled
T1815,2025-03-25,C81,Katherine Davis,FR,P166,Clothing,2,201.09,Debit Card,Completed
T1816,2025-10-15,,Taylor Lewis,CA,P190,Clothing,1,79.27,Debit Card,Completed
T1817,2026-01-24,C54,Jesus Cunningham,FR,P16,Books,3,66.8,Debit Card,Cancelled
T1818,2025-10-15,C17,John Lucas,UK,P194,Sports,5,317.12,Debit Card,Cancelled
T1819,2025-06-01,C188,Austin Alvarez,FR,P164,Sports,4,434.05,Debit Card,Returned
T1820,2025-12-04,C49,Katie Conway,DE,P54,Electronics,4,54.67,Credit Card,Returned
T1821,2026-04-15 12:42:24.027810,C219,Charles Salinas,DE,P8,Home,3,77.23,Credit Card,Completed
T1822,2025-11-05,C121,Dillon Hill,IN,P162,Sports,1,128.56,Debit Card,Returned
T1823,2025-08-08,C159,Albert Hardin,US,P160,Home,3,52.9,PayPal,Completed
T1824,2025-09-29,C126,Phillip Perez,XYZ,P137,Home,3,166.99,Debit Card,Completed
T1825,2025-06-26,C8,Michelle Jones,FR,P27,Sports,1,70.42,UPI,Cancelled
T1826,2026-02-28,C101,Dr. Pamela Simpson DVM,UK,P152,Electronics,1,216.49,Credit Card,Returned
T1827,2026-02-07,C121,Kimberly Phillips,UK,P166,Electronics,3,387.48,UPI,Completed
T1828,2025-04-02,C253,Nicole Taylor,FR,P168,Home,1,348.07,PayPal,Completed
T1829,2025-11-07,C240,Stephen Johnson,FR,P13,Sports,3,110.05,Debit Card,Cancelled
T1830,2025-07-23,C224,Melissa Fleming,DE,P184,Sports,3,471.41,Credit Card,Completed
T1831,2025-08-08,C184,William Zamora,DE,P162,Electronics,1,221.87,Debit Card,Cancelled
T1832,2025-11-18,C88,Shelly Patrick,UK,P24,Sports,1,388.88,Credit Card,Cancelled
T1833,2025-04-06,C213,Joshua Thompson,CA,P34,Sports,2,140.09,Debit Card,Completed
T1834,2025-10-11,C27,Madison Peterson,CA,P93,Sports,4,440.94,Debit Card,Completed
T1835,2025-04-01,C210,Stacey Johnson,FR,P20,Clothing,5,463.86,Debit Card,Completed
T1836,2026-02-12,C267,Kathleen Palmer,IN,P27,Books,1,265.6,Credit Card,Returned
T1837,2025-12-05,C103,Sherry Wilson,UK,P80,Books,1,179.77,UPI,Completed
T1838,2026-01-29,C106,Ryan Wise,UK,P157,Books,5,494.2,Debit Card,Completed
T1839,2025-11-02,C4,Micheal Adams,AU,P16,Clothing,2,250.56,UPI,Completed
T1840,2025-04-17,C109,Michael Welch,DE,P145,Sports,2,112.61,PayPal,Cancelled
T1841,2026-01-31,C20,Chad Ball,AU,P183,Sports,4,269.9,PayPal,Completed
T1842,2025-04-11,C101,Amanda Fisher,FR,P29,Electronics,1,241.87,Debit Card,Cancelled
T1843,2025-07-04,C150,Emily Taylor,US,P91,Home,5,211.15,Debit Card,Completed
T1844,2025-08-15,C235,John Torres,AU,P27,Electronics,2,360.47,Credit Card,Returned
T1845,2025-11-21,C262,James Ritter,CA,P145,Books,1,490.2,UPI,Cancelled
T1846,2025-06-29,C167,Bryan Scott,UK,P2,Electronics,4,260.25,Credit Card,Cancelled
T1847,2025-08-18,C181,Peter Compton,IN,P64,Books,4,220.91,UPI,Returned
T1848,2026-01-06,C97,Stephen Ponce,CA,P61,Sports,5,321.34,Credit Card,Returned
T1849,2026-03-14,C144,Amanda Moore,FR,P59,Electronics,4,244.93,UPI,Completed
T1850,2026-02-19,C21,Scott Nguyen,FR,P68,Electronics,2,293.53,Debit Card,Completed
T1851,2026-04-15 12:42:24.024245,C86,Kevin Smith,FR,P140,Electronics,1,257.82,UPI,Cancelled
T1852,2025-08-25,C27,Jamie Nelson,AU,P141,Books,2,380.89,Credit Card,Cancelled
T1853,2025-09-01,C271,Mrs. Kelsey Cox,AU,P122,Books,4,395.32,Credit Card,Returned
T1854,2025-08-09,C62,Vanessa Gonzalez,AU,P74,Electronics,2,411.7,Debit Card,Returned
T1855,2026-02-03,C251,David Calderon,US,P78,Sports,3,418.78,Debit Card,Returned
T1856,2025-12-15,C246,Anthony Williams,US,P4,Clothing,4,84.16,PayPal,Cancelled
T1857,2025-10-12,C95,Kathryn Hood,AU,P122,Books,5,315.74,Credit Card,Returned
T1858,2025-04-14,C171,Suzanne Leach,FR,P66,Home,1,72.04,Credit Card,Returned
T1859,2025-09-13,C193,Nathan Dominguez,DE,P165,Home,3,198.23,Debit Card,Completed
T1860,2025-05-19,C31,Michelle Ramos,US,P54,Sports,5,63.49,Debit Card,Cancelled
T1861,2025-08-09,C137,Rita Hayes,FR,P83,Sports,3,220.95,Credit Card,Completed
T1862,2025-04-21,C298,Stephanie Newton,US,P132,Electronics,3,278.39,UPI,Completed
T1863,2025-09-17,,Brian Swanson,DE,P196,Clothing,1,167.54,UPI,Completed
T1864,2025-10-22,C175,Andrew Steele,UK,P2,Clothing,1,447.22,Credit Card,Returned
T1865,2025-06-26,C298,Mary Middleton,IN,P17,Home,2,158.01,PayPal,Completed
T1866,2025-09-02,C129,Robert Lambert,IN,P165,Sports,3,422.65,Credit Card,Returned
T1867,2025-08-31,C39,Jacob Cline,UK,P102,Books,4,261.18,Credit Card,Cancelled
T1868,2025-07-31,C278,Samuel Rodriguez,UK,P150,Home,1,19.1,Credit Card,Completed
T1869,2025-08-08,C43,Kimberly Curtis,US,P74,Electronics,2,378.89,PayPal,Returned
T1870,2026-03-14,C148,Monica Riggs,AU,P51,Sports,1,355.66,Debit Card,Completed
T1871,2025-08-18,C25,Daryl Sanchez,US,P95,Electronics,5,368.26,UPI,Returned
T1872,2025-11-29,C23,Ryan White,UK,P121,Clothing,4,71.93,PayPal,Completed
T1873,2025-05-11,C217,Christopher Rush,US,P35,Books,5,202.76,PayPal,Returned
T1874,2025-08-17,C290,Alejandro Herman,UK,P90,Books,1,493.88,Credit Card,Cancelled
T1875,2025-07-16,C128,James Miller,FR,P175,Home,4,292.01,Credit Card,Returned
T1876,2025-03-28,C94,Alicia Turner,FR,P158,Sports,2,160.23,Credit Card,Returned
T1877,2025-06-18,C126,Brandon Vance,UK,P12,Sports,2,91.3,Debit Card,Cancelled
T1878,2025-05-11,C111,Dwayne Martin,UK,P169,Home,1,421.17,UPI,Cancelled
T1879,2025-04-06,C183,Derrick David,US,P38,Books,2,315.26,PayPal,Completed
T1880,2025-12-13,C34,Joseph Smith,DE,P99,Sports,3,422.3,Debit Card,Cancelled
T1881,2025-11-12,C128,Gabriel Bruce,DE,P185,Books,2,99.6,Credit Card,Cancelled
T1882,2026-02-10,C200,Matthew Nelson,UK,P110,Books,4,164.81,Debit Card,Returned
T1883,2025-03-27,C209,Jamie Tucker,AU,P198,Sports,1,256.13,UPI,Completed
T1884,2025-03-23,C239,William Ford,UK,P56,Home,5,29.76,Debit Card,Returned
T1885,2025-06-19,C177,Hannah Davis,IN,P56,Home,2,14.03,Debit Card,Completed
T1886,2026-02-07,C239,Evelyn Jackson PhD,AU,P71,Electronics,2,331.14,Debit Card,Returned
T1887,2026-02-23,C221,Stephanie Diaz,AU,P31,Electronics,2,437.89,UPI,Returned
T1888,2025-04-25,C191,Tracy Valencia,US,P13,Home,2,282.48,Debit Card,Completed
T1889,2025-03-26,C159,Krystal George,US,P143,Home,3,377.54,UPI,Returned
T1890,2025-09-24,C153,Jonathan Lyons,US,P102,Home,3,478.11,PayPal,Completed
T1891,2025-10-20,C216,Douglas Johnson,DE,P10,Books,2,261.44,Credit Card,Returned
T1892,2025-04-22,C110,Justin Sandoval,AU,P113,Books,4,115.5,PayPal,Completed
T1893,2025-12-08,C182,Amy Stanton,FR,P96,Electronics,3,426.27,UPI,Completed
T1894,2025-06-13,C109,Kyle Holmes,AU,P140,Electronics,3,459.54,Debit Card,Returned
T1895,2025-10-28,C72,Stacy Travis,FR,P108,Clothing,4,386.33,Debit Card,Cancelled
T1896,2026-04-15 12:42:24.027861,C42,Mark Bray,DE,P200,Electronics,3,241.98,Debit Card,Completed
T1897,2025-09-06,C102,Patricia Johnson,UK,P106,Electronics,5,306.84,UPI,Returned
T1898,2025-08-19,C180,Jennifer Brown,IN,P20,Clothing,4,312.05,Debit Card,Returned
T1899,2026-01-27,C266,Charles Henderson,IN,P113,Electronics,1,160.9,PayPal,Cancelled
T1900,2026-01-02,C75,Jessica Contreras,US,P156,Clothing,4,172.12,UPI,Returned
T1901,2025-05-21,C170,Anthony Larsen,FR,P25,Home,2,262.26,PayPal,Completed
T1902,2025-04-05,C7,Amy Perkins,IN,P147,Clothing,3,497.72,UPI,Completed
T1903,2025-04-27,C136,Alan Miller,AU,P71,Books,3,193.11,Credit Card,Completed
T1904,2026-04-15 12:42:24.023844,C101,April Lopez MD,UK,P106,Home,5,456.5,Credit Card,Returned
T1905,2025-04-25,C201,Mrs. Lynn Curtis,FR,P23,Home,1,71.54,UPI,Returned
T1906,2025-08-12,C57,Micheal Hernandez,CA,P15,Home,5,457.82,UPI,Completed
T1907,2025-04-13,C233,Joel Parker,US,P184,Sports,1,67.17,PayPal,Completed
T1908,2025-08-14,C123,Dana Lee,FR,P173,Books,3,294.32,UPI,Cancelled
T1909,2026-02-22,C88,Samantha Beltran,DE,P58,Home,2,28.38,PayPal,Completed
T1910,2025-09-19,C152,Michael Young,US,P128,Clothing,2,66.42,Debit Card,Cancelled
T1911,2025-11-29,C39,Natalie Armstrong,UK,P71,Home,1,355.49,Credit Card,Completed
T1912,2025-06-21,C100,Shannon Mata,DE,P39,Books,1,50.28,UPI,Returned
T1913,2025-12-22,C244,Kristin Matthews,DE,P91,Sports,5,369.51,Debit Card,Cancelled
T1914,2025-03-21,C78,Thomas Khan,AU,P63,Sports,3,20.2,UPI,Completed
T1915,2025-07-15,C285,Terrence Nichols,UK,P113,Electronics,3,489.58,Debit Card,Returned
T1916,2025-10-02,C216,Michael Sanders,AU,P182,Home,2,284.53,PayPal,Completed
T1917,2026-01-02,C199,Kyle Pierce,US,P197,Home,5,417.91,Credit Card,Cancelled
T1918,2026-02-16,C176,Claire Barber,CA,P144,Electronics,3,354.05,PayPal,Returned
T1919,2025-09-01,C276,Nicholas Walker,DE,P59,Clothing,2,376.58,Debit Card,Returned
T1920,2025-05-02,C246,Dr. Derek Velasquez,FR,P11,Sports,2,284.3,Credit Card,Returned
T1921,2025-12-08,C19,Rachael Sullivan,FR,P178,Sports,5,187.67,PayPal,Cancelled
T1922,2025-09-26,C112,Michael Lawrence,FR,P152,Home,3,257.03,UPI,Cancelled
T1923,2025-12-06,C287,Anna Collier,IN,P28,Clothing,2,152.78,PayPal,Returned
T1924,2025-03-21,C129,Richard Mann,US,P170,Home,4,414.87,PayPal,Completed
T1925,2026-02-05,C29,Shelby Kim,IN,P191,Books,5,166.36,Credit Card,Completed
T1926,2026-02-04,C95,Peter Padilla,DE,P83,Books,5,207.95,Debit Card,Completed
T1927,2025-03-15,C250,Jeffrey Miller,US,P93,Clothing,4,425.09,PayPal,Cancelled
T1928,2025-04-22,C289,Edward Mckinney,DE,P160,Sports,1,154.24,UPI,Returned
T1929,2025-11-22,C111,Erika Perez,CA,P181,Electronics,1,238.78,PayPal,Returned
T1930,2026-02-01,C52,David Gray,DE,P112,Books,3,474.8,Credit Card,Returned
T1931,2025-12-28,C287,Marilyn Smith,US,P77,Home,4,313.51,UPI,Completed
T1932,2025-04-20,C34,Jason Le,FR,P115,Clothing,5,212.51,Debit Card,Completed
T1933,2026-02-08,C165,Lauren Haynes,US,P166,Books,5,309.0,PayPal,Cancelled
T1934,2026-01-08,C139,Erin Horn,DE,P110,Clothing,5,113.24,Credit Card,Cancelled
T1935,2025-12-17,C116,Dawn King,DE,P42,Clothing,4,85.7,PayPal,Returned
T1936,2025-12-03,C175,Brian Diaz,UK,P38,Electronics,2,85.08,Credit Card,Returned
T1937,2025-05-06,C276,Brittany Carlson,UK,P104,Electronics,1,375.14,Credit Card,Returned
T1938,2026-01-03,C22,Donald Vargas,IN,P84,Home,5,386.67,Debit Card,Returned
T1939,2026-01-04,C139,Ryan Lee,AU,P169,Home,4,461.28,UPI,Completed
T1940,2025-09-21,C152,Gabriela Krueger,CA,P121,Home,4,29.57,Credit Card,Cancelled
T1941,2025-03-18,C135,Kim Brennan,FR,P63,Home,5,154.53,Debit Card,Cancelled
T1942,2026-02-15,C201,Robert Gallagher,CA,P20,Electronics,2,137.87,Credit Card,Cancelled
T1943,2025-12-30,C23,Shawn Mason,IN,P118,Sports,5,343.24,PayPal,Cancelled
T1944,2025-06-28,C2,Christopher Mckinney,CA,P127,Clothing,1,289.73,Credit Card,Returned
T1945,2025-12-05,C138,Ryan Woods,IN,P63,Electronics,3,372.24,PayPal,Returned
T1946,2025-07-23,C106,Alexis Blair,US,P13,Home,4,416.6,Debit Card,Returned
T1947,2025-03-15,C204,Kari Velasquez,UK,P16,Books,5,191.81,Debit Card,Completed
T1948,2026-02-15,C165,Brenda Wheeler DDS,DE,P200,Electronics,5,459.85,Credit Card,Completed
T1949,2026-02-08,C1,Jason Miller,CA,P23,Books,5,147.65,Credit Card,Completed
T1950,2025-10-14,C68,Crystal Taylor,DE,P171,Sports,-4,114.7,Credit Card,Cancelled
T1951,2025-06-23,C271,Eric Stevenson,FR,P96,Clothing,2,453.51,Debit Card,Cancelled
T1952,2025-04-27,C201,Jon Smith,UK,P114,Electronics,2,75.72,Credit Card,Completed
T1953,2025-06-02,C221,Charles Moore,UK,P98,Books,3,49.62,Credit Card,Returned
T1954,2025-06-27,C134,Isaiah Best,IN,P98,Sports,3,229.8,Debit Card,Cancelled
T1955,2025-12-31,C189,Michael Johnson,US,P186,Home,4,143.03,UPI,Cancelled
T1956,2025-12-06,C272,Francisco Clay,US,P81,Home,3,346.54,UPI,Returned
T1957,2025-05-09,C192,Vincent Johnson,UK,P158,Sports,4,476.27,UPI,Completed
T1958,2025-12-03,C131,Matthew Gonzales,DE,P184,Electronics,2,498.04,Debit Card,Completed
T1959,2026-03-12,C37,Jennifer Smith,UK,P156,Clothing,3,449.49,UPI,Cancelled
T1960,2025-06-17,C286,Jordan Ibarra,UK,P165,Clothing,4,477.29,UPI,Completed
T1961,2025-09-24,C268,Karla Bell,CA,P21,Books,1,248.35,Credit Card,Returned
T1962,2026-01-05,C246,Nicholas Powell,IN,P162,Electronics,1,421.8,PayPal,Returned
T1963,2025-06-07,C16,Tara Cook,DE,P106,Electronics,4,342.9,PayPal,Returned
T1964,2025-11-12,C209,Douglas Davis,CA,P58,Clothing,1,73.73,UPI,Completed
T1965,2025-08-22,C284,Blake Jacobs,DE,P128,Home,2,29.54,Credit Card,Returned
T1966,2026-03-03,C105,Amy Decker,IN,P75,Books,3,135.66,UPI,Returned
T1967,2025-12-18,C151,Angela Hubbard,DE,P46,Sports,2,316.22,PayPal,Completed
T1968,2026-02-27,C89,Miguel Hanson,UK,P5,Home,3,497.04,Debit Card,Returned
T1969,2026-02-07,C273,Christopher Bell,UK,P92,Home,1,322.04,PayPal,Returned
T1970,2025-09-05,C177,Jeffrey Gilmore,US,P162,Electronics,3,419.26,Debit Card,Completed
T1971,2025-07-04,C137,Fernando Morgan,IN,P139,Clothing,2,27.15,Credit Card,Returned
T1972,2025-04-13,C209,Joshua Wright,UK,P97,Clothing,1,127.1,UPI,Cancelled
T1973,2025-05-31,C205,Troy Chambers,AU,P85,Clothing,1,348.08,PayPal,Cancelled
T1974,2026-01-27,C16,Taylor Ross,CA,P119,Electronics,5,136.81,UPI,Completed
T1975,2025-12-27,C18,Christina Lewis,UK,P70,Electronics,1,96.09,UPI,Returned
T1976,2025-09-09,C180,Virginia Smith,CA,P179,Home,2,431.16,Credit Card,Cancelled
T1977,2025-09-04,C159,Karen Jones,CA,P33,Sports,1,157.76,PayPal,Returned
T1978,2026-01-11,C82,Karen Allen,US,P59,Sports,4,202.74,Debit Card,Returned
T1979,2025-04-07,C272,Michael Davis,AU,P129,Clothing,3,454.63,UPI,Cancelled
T1980,2025-10-19,C100,Richard Clark,FR,P7,Home,3,94.84,PayPal,Returned
T1981,2025-03-30,C185,Patrick Blackburn,CA,P20,Books,2,363.42,Debit Card,Completed
T1982,2025-09-18,C212,Veronica Howard,IN,P92,Books,4,353.6,PayPal,Completed
T1983,2025-10-02,C122,Ashley Lloyd,UK,P125,Home,2,344.41,Credit Card,Completed
T1984,2026-02-05,C166,Tara Rivera,FR,P145,Sports,5,438.43,PayPal,Completed
T1985,2026-01-02,C196,Brandy Hansen,FR,P38,Clothing,3,98.28,Debit Card,Returned
T1986,2025-06-17,C250,Jose Schwartz,AU,P198,Sports,1,125.65,Debit Card,Cancelled
T1987,2025-03-23,C135,Steven Bryant,DE,P134,Electronics,4,53.43,Debit Card,Cancelled
T1988,2025-04-03,C57,David Wagner,UK,P199,Home,3,46.68,PayPal,Returned
T1989,2026-01-19,C278,Charles Alvarado,US,P194,Electronics,5,32.05,UPI,Returned
T1990,2025-03-20,C58,Kayla Baker,US,P169,Electronics,4,12.66,UPI,Completed
T1991,2026-03-10,C78,Joshua Rodriguez,AU,P5,Books,3,127.3,Debit Card,Returned
T1992,2025-10-29,C179,Charles Parker,CA,P146,Home,5,347.1,Credit Card,Cancelled
T1993,2026-02-19,C92,Victoria Weaver,IN,P173,Electronics,3,465.77,PayPal,Cancelled
T1994,2025-09-15,C83,Aaron Williams,UK,P61,Home,3,-37.50162485538763,PayPal,Completed
T1995,2026-03-14,C168,Billy Newton,CA,P73,Books,1,426.83,Debit Card,Completed
T1996,2026-01-15,C30,Kristen Schroeder,AU,P45,Sports,3,389.11,Credit Card,Returned
T1997,2025-09-27,C117,Darrell Myers,IN,P197,Sports,2,11.19,PayPal,Returned
T1998,2025-04-17,C188,Melissa Parker,FR,P5,Home,2,364.76,Credit Card,Cancelled
T1999,2025-03-31,C299,Mackenzie Kirby,DE,P197,Home,3,211.76,Debit Card,Cancelled
T2000,2025-10-13,C115,Steven Guerra,CA,P95,Clothing,3,257.86,Credit Card,Cancelled
T2001,2025-07-02,C292,Gregory Ross,CA,P38,Home,3,308.84,Credit Card,Completed
T2002,2025-06-27,C132,Sarah Weber,UK,P29,Electronics,2,151.12,Debit Card,Cancelled
T2003,2025-05-06,C27,Tanya Lynch,DE,P154,Clothing,2,362.05,Debit Card,Returned
T2004,2025-10-09,C210,Janet Carpenter,UK,P119,Books,1,240.34,UPI,Completed
T2005,2026-03-06,C194,Peggy Spencer,DE,P171,Sports,1,401.07,PayPal,Cancelled
T2006,2025-08-14,C93,Joshua Peters,US,P137,Sports,4,87.49,UPI,Returned
T2007,2026-02-18,C288,Denise Gomez,UK,P187,Electronics,5,231.08,Credit Card,Cancelled
T2008,2025-10-20,C55,Casey Ward,DE,P183,Home,1,216.22,PayPal,Completed
T2009,2025-05-05,C169,Andrea Lowe,US,P48,Sports,2,288.64,Debit Card,Returned
T2010,2025-06-11,C212,Zachary Landry,US,P62,Clothing,4,261.21,PayPal,Returned
T2011,2025-10-19,C21,Alexa Joseph,AU,P3,Clothing,2,317.15,Debit Card,Completed
T2012,2026-02-15,C131,Alexis Finley,CA,P106,Clothing,1,362.09,PayPal,Cancelled
T1,2025-05-25,C192,Anita Lyons,AU,P101,Sports,3,143.27,UPI,Returned
T2014,2025-11-03,C283,Michael Jones,DE,P41,Home,4,206.81,UPI,Returned
T1,2025-05-13,C212,Deanna Tyler,UK,P59,Home,3,319.95,Debit Card,Cancelled
T2016,2025-09-27,C86,Christy Reilly,FR,P176,Clothing,3,315.46,UPI,Completed
T2017,2026-02-10,C250,Christopher Thomas,FR,P40,Clothing,2,136.37,PayPal,Returned
T2018,2025-12-16,C240,Alison Chang,CA,P97,Electronics,1,473.35,UPI,Completed
T2019,2025-10-16,C196,Justin Cox,US,P190,Electronics,3,164.09,Debit Card,Cancelled
T2020,2025-04-27,C19,David Richards,CA,P108,Sports,1,210.13,Debit Card,Completed
T2021,2025-08-10,C149,Stephanie Mckay,FR,P35,Sports,4,384.27,Credit Card,Completed
T2022,2025-06-09,C201,Randy Joyce,UK,P87,Sports,2,496.1,Debit Card,Returned
T2023,2025-11-08,C281,David Howard,AU,P61,Clothing,5,173.48,PayPal,Completed
T2024,2025-05-11,C11,Jill Nelson,IN,P23,Home,4,281.15,PayPal,Returned
T2025,2025-08-20,C62,Elijah Byrd,FR,P90,Home,1,202.18,Debit Card,Returned
T2026,2025-07-04,C64,Robert Lyons,CA,P161,Home,2,156.21,Debit Card,Cancelled
T2027,2025-10-26,C231,Elizabeth Fowler,UK,P37,Sports,3,126.17,PayPal,Returned
T2028,2025-04-09,C274,Alexis Clark,FR,P153,Books,5,71.73,PayPal,Cancelled
T2029,2025-05-06,C216,Daniel Miller,DE,P144,Clothing,3,448.63,Credit Card,Cancelled
T2030,2025-05-31,,Justin Lee,AU,P62,Sports,3,37.63,Debit Card,Returned
T2031,2025-09-20,C191,Erika Castro,FR,P131,Home,3,398.29,Debit Card,Returned
T2032,2025-11-25,C216,Theresa Hendricks,IN,P47,Clothing,3,329.52,Debit Card,Completed
T2033,2025-05-10,C166,Julian King,FR,P37,Home,2,446.09,PayPal,Completed
T2034,2026-02-05,C248,Gregory Martin,US,P193,Home,1,144.36,UPI,Completed
T2035,2025-04-13,C262,Melanie Vega,FR,P200,Sports,4,275.75,UPI,Returned
T2036,2025-08-22,C233,Miss Kimberly May,AU,P184,Books,4,391.14,Debit Card,Cancelled
T2037,2025-07-02,C102,Regina Parsons,CA,P168,Home,1,50.14,UPI,Cancelled
T2038,2025-09-09,C290,Robert Silva,US,P159,Home,4,386.09,PayPal,Cancelled
T2039,2025-08-14,C283,Sarah Hall,CA,P149,Clothing,5,360.28,Debit Card,Completed
T2040,2026-02-20,C207,Ashlee Howard,IN,P21,Clothing,4,419.99,PayPal,Cancelled
T2041,2025-08-02,C3,Jonathan Jones,AU,P200,Electronics,1,407.54,UPI,Returned
T2042,2025-03-16,C85,Paul Hall,DE,P9,Home,2,320.86,Debit Card,Completed
T2043,2026-03-11,C280,Matthew Moore Jr.,FR,P102,Home,2,228.42,Debit Card,Completed
T2044,2026-01-31,C28,Jacob Sanchez,AU,P62,Books,4,371.08,PayPal,Returned
T2045,2025-10-04,C280,Joshua Kelly,CA,P117,Books,4,37.94,Debit Card,Cancelled
T2046,2025-06-06,C91,Frank Rivera,US,P109,Electronics,3,255.98,PayPal,Returned
T2047,2025-12-29,C14,Heather Young,UK,P30,Books,5,338.18,Debit Card,Completed
T2048,2025-04-29,C176,Karen Anderson,UK,P81,Clothing,4,429.09,PayPal,Cancelled
T2049,2026-01-18,C84,Ronald Jones,IN,P42,Home,4,498.15,Credit Card,Returned
T2050,2025-12-31,C189,Brianna Guerra,US,P138,Home,5,449.67,PayPal,Completed
T2051,2026-03-14,C128,Chad Thomas,CA,P80,Sports,2,193.09,Debit Card,Cancelled
T2052,2025-04-12,C29,Yvette Poole,AU,P55,Home,2,123.14,Credit Card,Returned
T2053,2025-07-19,C27,Robert Kent,AU,P32,Sports,3,339.95,Debit Card,Cancelled
T2054,2025-07-08,C74,Stephanie Jackson,DE,P42,Home,2,168.73,Credit Card,Returned
T2055,2026-03-02,C155,James Gross,AU,P87,Electronics,5,149.45,Debit Card,Returned
T2056,2025-11-07,C194,Shelby Moore,IN,P77,Clothing,2,217.32,Credit Card,Cancelled
